,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_1479,30.0,94.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1480,30.0,95.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1481,30.0,96.0,35.0,True,False,37.0,0.6894490858690777,2.0,0.9459459459459459
run_1482,30.0,97.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1483,30.0,98.0,37.0,False,True,1000.0,4.317124741065786e-05,963.0,0.037
run_1484,30.0,99.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1485,30.0,100.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1486,30.0,101.0,40.0,True,False,42.0,0.6556592205741436,2.0,0.9523809523809523
run_1487,30.0,102.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1488,30.0,103.0,42.0,False,True,1000.0,4.317124741065786e-05,958.0,0.042
run_1489,30.0,104.0,43.0,True,False,45.0,0.6361854860638709,2.0,0.9555555555555556
run_1490,30.0,105.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1491,30.0,106.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1492,30.0,107.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1493,30.0,108.0,47.0,True,False,209.0,0.12239274379499834,162.0,0.22488038277511962
run_1494,30.0,109.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1495,30.0,110.0,49.0,True,False,51.0,0.598956006466161,2.0,0.9607843137254902
run_1496,30.0,111.0,50.0,True,False,52.0,0.5929664464014994,2.0,0.9615384615384616
run_1497,30.0,112.0,51.0,True,False,53.0,0.5870367819374844,2.0,0.9622641509433962
run_1498,30.0,113.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1499,30.0,114.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1500,30.0,115.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1501,30.0,116.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1502,30.0,117.0,56.0,True,False,62.0,0.536268225207185,6.0,0.9032258064516129
run_1503,30.0,118.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1504,30.0,119.0,58.0,True,False,62.0,0.536268225207185,4.0,0.9354838709677419
run_1505,30.0,120.0,59.0,True,False,61.0,0.5416850759668536,2.0,0.9672131147540983
run_1506,30.0,121.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_1507,30.0,122.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1508,30.0,123.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_1509,30.0,124.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1510,30.0,125.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1511,30.0,126.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1512,30.0,127.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_1513,30.0,128.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_1514,30.0,129.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1515,30.0,130.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1516,30.0,131.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1517,30.0,132.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1518,30.0,133.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1519,30.0,134.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1520,30.0,135.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_1521,30.0,136.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1522,30.0,137.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_1523,30.0,138.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_1524,30.0,139.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_1525,30.0,140.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_1526,30.0,141.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1527,30.0,142.0,81.0,True,False,87.0,0.41712087993322033,6.0,0.9310344827586207
run_1528,30.0,143.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_1529,30.0,144.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_1530,30.0,145.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_1531,30.0,146.0,85.0,True,False,91.0,0.40068465295154054,6.0,0.9340659340659341
run_1532,30.0,147.0,86.0,True,False,88.0,0.41294967113388814,2.0,0.9772727272727273
run_1533,30.0,148.0,87.0,True,False,87.0,0.41712087993322033,0.0,1.0
run_1534,30.0,149.0,88.0,True,False,94.0,0.3887839180742268,6.0,0.9361702127659575
run_1535,30.0,150.0,89.0,True,False,89.0,0.40882017442254925,0.0,1.0
run_1536,30.0,151.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_1537,30.0,152.0,91.0,True,False,91.0,0.40068465295154054,0.0,1.0
run_1538,30.0,153.0,92.0,True,False,94.0,0.3887839180742268,2.0,0.9787234042553191
run_1539,30.0,154.0,93.0,True,False,95.0,0.38489607889348454,2.0,0.9789473684210527
run_1540,30.0,155.0,94.0,True,False,94.0,0.3887839180742268,0.0,1.0
run_1541,30.0,156.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_1542,30.0,157.0,96.0,True,False,96.0,0.38104711810454966,0.0,1.0
run_1543,30.0,158.0,97.0,False,True,1000.0,4.317124741065786e-05,903.0,0.097
run_1544,30.0,159.0,98.0,True,False,102.0,0.3587482976818919,4.0,0.9607843137254902
run_1545,30.0,160.0,99.0,True,False,103.0,0.355160814705073,4.0,0.9611650485436893
run_1546,30.0,161.0,100.0,True,False,112.0,0.3244455298634257,12.0,0.8928571428571429
run_1547,30.0,162.0,101.0,True,False,105.0,0.348093114492442,4.0,0.9619047619047619
run_1548,30.0,163.0,102.0,True,False,106.0,0.3446121833475176,4.0,0.9622641509433962
run_1549,30.0,164.0,103.0,True,False,115.0,0.31480917318095203,12.0,0.8956521739130435
run_1550,30.0,165.0,104.0,True,False,108.0,0.337754400898902,4.0,0.9629629629629629
run_1551,30.0,166.0,105.0,True,False,113.0,0.3212010745647914,8.0,0.9292035398230089
run_1552,30.0,167.0,106.0,True,False,112.0,0.3244455298634257,6.0,0.9464285714285714
run_1553,30.0,168.0,107.0,True,False,117.0,0.30854447063465107,10.0,0.9145299145299145
run_1554,30.0,169.0,108.0,True,False,118.0,0.3054590259283046,10.0,0.9152542372881356
run_1555,30.0,170.0,109.0,True,False,121.0,0.296386587399208,12.0,0.9008264462809917
run_1556,30.0,171.0,110.0,True,False,120.0,0.2993803913123313,10.0,0.9166666666666666
run_1557,30.0,172.0,111.0,True,False,121.0,0.296386587399208,10.0,0.9173553719008265
run_1558,30.0,173.0,112.0,True,False,122.0,0.2934227215252159,10.0,0.9180327868852459
run_1559,30.0,174.0,113.0,True,False,135.0,0.25748460676394874,22.0,0.837037037037037
run_1560,30.0,175.0,114.0,True,False,126.0,0.2818606955404635,12.0,0.9047619047619048
run_1561,30.0,176.0,115.0,True,False,121.0,0.296386587399208,6.0,0.9504132231404959
run_1562,30.0,177.0,116.0,True,False,128.0,0.2762516676992083,12.0,0.90625
run_1563,30.0,178.0,117.0,True,False,129.0,0.2734891510222162,12.0,0.9069767441860465
run_1564,30.0,179.0,118.0,True,False,130.0,0.27075425951199406,12.0,0.9076923076923077
run_1565,30.0,180.0,119.0,True,False,133.0,0.2627125872502283,14.0,0.8947368421052632
run_1566,30.0,181.0,120.0,True,False,132.0,0.26536624974770534,12.0,0.9090909090909091
run_1567,30.0,182.0,121.0,True,False,137.0,0.2523606630893462,16.0,0.8832116788321168
run_1568,30.0,183.0,122.0,True,False,134.0,0.26008546137772603,12.0,0.9104477611940298
run_1569,30.0,184.0,123.0,True,False,137.0,0.2523606630893462,14.0,0.8978102189781022
run_1570,31.0,66.0,6.0,False,True,1000.0,4.317124741065786e-05,994.0,0.006
run_1571,31.0,67.0,7.0,False,True,1000.0,4.317124741065786e-05,993.0,0.007
run_1572,31.0,68.0,8.0,False,True,1000.0,4.317124741065786e-05,992.0,0.008
run_1573,31.0,69.0,9.0,True,False,9.0,0.9135172474836408,0.0,1.0
run_1574,31.0,70.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_1575,31.0,71.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1576,31.0,72.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_1577,31.0,73.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1578,31.0,74.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_1579,31.0,75.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1580,31.0,76.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1581,31.0,77.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1582,31.0,78.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1583,31.0,79.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1584,31.0,80.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1585,31.0,81.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1586,31.0,82.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1587,31.0,83.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1588,31.0,84.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1589,31.0,85.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1590,31.0,86.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1591,31.0,87.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1592,31.0,88.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1593,31.0,89.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1594,31.0,90.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1595,31.0,91.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1596,31.0,92.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1597,31.0,93.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1598,31.0,94.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1599,31.0,95.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1600,31.0,96.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1601,31.0,97.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1602,31.0,98.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1603,31.0,99.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1604,31.0,100.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1605,31.0,101.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1606,31.0,102.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1607,31.0,103.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1608,31.0,104.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1609,31.0,105.0,45.0,False,True,1000.0,4.317124741065786e-05,955.0,0.045
run_1610,31.0,106.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1611,31.0,107.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1612,31.0,108.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1613,31.0,109.0,49.0,True,False,51.0,0.598956006466161,2.0,0.9607843137254902
run_1614,31.0,110.0,50.0,True,False,52.0,0.5929664464014994,2.0,0.9615384615384616
run_1615,31.0,111.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1616,31.0,112.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1617,31.0,113.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1618,31.0,114.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1619,31.0,115.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1620,31.0,116.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1621,31.0,117.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1622,31.0,118.0,58.0,True,False,60.0,0.5471566423907612,2.0,0.9666666666666667
run_1623,31.0,119.0,59.0,True,False,61.0,0.5416850759668536,2.0,0.9672131147540983
run_1624,31.0,120.0,60.0,True,False,62.0,0.536268225207185,2.0,0.967741935483871
run_1625,31.0,121.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1626,31.0,122.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_1627,31.0,123.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1628,31.0,124.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1629,31.0,125.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1630,31.0,126.0,66.0,True,False,178.0,0.1671339350148836,112.0,0.3707865168539326
run_1631,31.0,127.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_1632,31.0,128.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1633,31.0,129.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1634,31.0,130.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1635,31.0,131.0,71.0,True,False,73.0,0.4801414565714212,2.0,0.9726027397260274
run_1636,31.0,132.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1637,31.0,133.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1638,31.0,134.0,74.0,True,False,78.0,0.4566097477439145,4.0,0.9487179487179487
run_1639,31.0,135.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1640,31.0,136.0,76.0,True,False,78.0,0.4566097477439145,2.0,0.9743589743589743
run_1641,31.0,137.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_1642,31.0,138.0,78.0,True,False,82.0,0.43861750180991077,4.0,0.9512195121951219
run_1643,31.0,139.0,79.0,False,True,1000.0,4.317124741065786e-05,921.0,0.079
run_1644,31.0,140.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1645,31.0,141.0,81.0,True,False,85.0,0.4255901233886546,4.0,0.9529411764705882
run_1646,31.0,142.0,82.0,True,False,88.0,0.41294967113388814,6.0,0.9318181818181818
run_1647,31.0,143.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_1648,31.0,144.0,84.0,True,False,88.0,0.41294967113388814,4.0,0.9545454545454546
run_1649,31.0,145.0,85.0,True,False,89.0,0.40882017442254925,4.0,0.9550561797752809
run_1650,31.0,146.0,86.0,True,False,92.0,0.3966778064220251,6.0,0.9347826086956522
run_1651,31.0,147.0,87.0,True,False,93.0,0.39271102835780486,6.0,0.9354838709677419
run_1652,31.0,148.0,88.0,True,False,90.0,0.4047319726783238,2.0,0.9777777777777777
run_1653,31.0,149.0,89.0,True,False,97.0,0.37723664692350417,8.0,0.9175257731958762
run_1654,31.0,150.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_1655,31.0,151.0,91.0,True,False,91.0,0.40068465295154054,0.0,1.0
run_1656,31.0,152.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_1657,31.0,153.0,93.0,True,False,93.0,0.39271102835780486,0.0,1.0
run_1658,31.0,154.0,94.0,True,False,94.0,0.3887839180742268,0.0,1.0
run_1659,31.0,155.0,95.0,True,False,97.0,0.37723664692350417,2.0,0.979381443298969
run_1660,31.0,156.0,96.0,True,False,98.0,0.37346428045426916,2.0,0.9795918367346939
run_1661,31.0,157.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_1662,31.0,158.0,98.0,True,False,100.0,0.3660323412732292,2.0,0.98
run_1663,31.0,159.0,99.0,True,False,99.0,0.36972963764972644,0.0,1.0
run_1664,31.0,160.0,100.0,True,False,110.0,0.33103308832101386,10.0,0.9090909090909091
run_1665,31.0,161.0,101.0,True,False,109.0,0.334376856889913,8.0,0.926605504587156
run_1666,31.0,162.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_1667,31.0,163.0,103.0,True,False,109.0,0.334376856889913,6.0,0.944954128440367
run_1668,31.0,164.0,104.0,True,False,108.0,0.337754400898902,4.0,0.9629629629629629
run_1669,31.0,165.0,105.0,True,False,109.0,0.334376856889913,4.0,0.963302752293578
run_1670,31.0,166.0,106.0,True,False,116.0,0.3116610814491425,10.0,0.9137931034482759
run_1671,31.0,167.0,107.0,True,False,117.0,0.30854447063465107,10.0,0.9145299145299145
run_1672,31.0,168.0,108.0,True,False,118.0,0.3054590259283046,10.0,0.9152542372881356
run_1673,31.0,169.0,109.0,True,False,119.0,0.30240443566902153,10.0,0.9159663865546218
run_1674,31.0,170.0,110.0,True,False,120.0,0.2993803913123313,10.0,0.9166666666666666
run_1675,31.0,171.0,111.0,True,False,123.0,0.29048849430996376,12.0,0.9024390243902439
run_1676,31.0,172.0,112.0,True,False,156.0,0.20849246173476124,44.0,0.717948717948718
run_1677,31.0,173.0,113.0,True,False,121.0,0.296386587399208,8.0,0.9338842975206612
run_1678,31.0,174.0,114.0,True,False,128.0,0.2762516676992083,14.0,0.890625
run_1679,31.0,175.0,115.0,True,False,129.0,0.2734891510222162,14.0,0.8914728682170543
run_1680,31.0,176.0,116.0,True,False,130.0,0.27075425951199406,14.0,0.8923076923076924
run_1681,31.0,177.0,117.0,True,False,131.0,0.2680467169168741,14.0,0.8931297709923665
run_1682,31.0,178.0,118.0,True,False,128.0,0.2762516676992083,10.0,0.921875
run_1683,31.0,179.0,119.0,True,False,131.0,0.2680467169168741,12.0,0.9083969465648855
run_1684,31.0,180.0,120.0,True,False,130.0,0.27075425951199406,10.0,0.9230769230769231
run_1685,31.0,181.0,121.0,True,False,139.0,0.24733868589386818,18.0,0.8705035971223022
run_1686,31.0,182.0,122.0,True,False,132.0,0.26536624974770534,10.0,0.9242424242424242
run_1687,31.0,183.0,123.0,True,False,135.0,0.25748460676394874,12.0,0.9111111111111111
run_1688,31.0,184.0,124.0,True,False,136.0,0.2549097606963093,12.0,0.9117647058823529
run_1689,32.0,67.0,8.0,False,True,1000.0,4.317124741065786e-05,992.0,0.008
run_1690,32.0,68.0,9.0,False,True,1000.0,4.317124741065786e-05,991.0,0.009
run_1691,32.0,69.0,10.0,False,True,1000.0,4.317124741065786e-05,990.0,0.01
run_1692,32.0,70.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1693,32.0,71.0,12.0,False,True,1000.0,4.317124741065786e-05,988.0,0.012
run_1694,32.0,72.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1695,32.0,73.0,14.0,False,True,1000.0,4.317124741065786e-05,986.0,0.014
run_1696,32.0,74.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1697,32.0,75.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1698,32.0,76.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1699,32.0,77.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1700,32.0,78.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1701,32.0,79.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1702,32.0,80.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1703,32.0,81.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1704,32.0,82.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1705,32.0,83.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1706,32.0,84.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1707,32.0,85.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1708,32.0,86.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1709,32.0,87.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1710,32.0,88.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1711,32.0,89.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1712,32.0,90.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1713,32.0,91.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1714,32.0,92.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1715,32.0,93.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1716,32.0,94.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1717,32.0,95.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1718,32.0,96.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1719,32.0,97.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1720,32.0,98.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1721,32.0,99.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1722,32.0,100.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1723,32.0,101.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1724,32.0,102.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1725,32.0,103.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1726,32.0,104.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1727,32.0,105.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1728,32.0,106.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1729,32.0,107.0,48.0,True,False,50.0,0.6050060671375364,2.0,0.96
run_1730,32.0,108.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_1731,32.0,109.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1732,32.0,110.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1733,32.0,111.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1734,32.0,112.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1735,32.0,113.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1736,32.0,114.0,55.0,True,False,57.0,0.5639051904523875,2.0,0.9649122807017544
run_1737,32.0,115.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1738,32.0,116.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1739,32.0,117.0,58.0,True,False,60.0,0.5471566423907612,2.0,0.9666666666666667
run_1740,32.0,118.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_1741,32.0,119.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_1742,32.0,120.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1743,32.0,121.0,62.0,True,False,64.0,0.525596487525562,2.0,0.96875
run_1744,32.0,122.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1745,32.0,123.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1746,32.0,124.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1747,32.0,125.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_1748,32.0,126.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_1749,32.0,127.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1750,32.0,128.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1751,32.0,129.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1752,32.0,130.0,71.0,True,False,75.0,0.4705866415856499,4.0,0.9466666666666667
run_1753,32.0,131.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1754,32.0,132.0,73.0,True,False,77.0,0.46122196741809546,4.0,0.948051948051948
run_1755,32.0,133.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_1756,32.0,134.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1757,32.0,135.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_1758,32.0,136.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_1759,32.0,137.0,78.0,True,False,82.0,0.43861750180991077,4.0,0.9512195121951219
run_1760,32.0,138.0,79.0,True,False,83.0,0.43423132679181164,4.0,0.9518072289156626
run_1761,32.0,139.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1762,32.0,140.0,81.0,True,False,85.0,0.4255901233886546,4.0,0.9529411764705882
run_1763,32.0,141.0,82.0,True,False,86.0,0.421334222154768,4.0,0.9534883720930233
run_1764,32.0,142.0,83.0,True,False,89.0,0.40882017442254925,6.0,0.9325842696629213
run_1765,32.0,143.0,84.0,True,False,88.0,0.41294967113388814,4.0,0.9545454545454546
run_1766,32.0,144.0,85.0,True,False,91.0,0.40068465295154054,6.0,0.9340659340659341
run_1767,32.0,145.0,86.0,True,False,92.0,0.3966778064220251,6.0,0.9347826086956522
run_1768,32.0,146.0,87.0,False,True,1000.0,4.317124741065786e-05,913.0,0.087
run_1769,32.0,147.0,88.0,True,False,92.0,0.3966778064220251,4.0,0.9565217391304348
run_1770,32.0,148.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
